iter	Passed	Remaining
4769	265146	12784
4770	265197	12729
4771	265247	12673
4772	265296	12617
4773	265339	12561
4774	265389	12505
4775	265434	12449
4776	265482	12393
4777	265529	12337
4778	265574	12281
4779	265619	12225
4780	265669	12169
4781	265714	12113
4782	265759	12057
4783	265812	12001
4784	265856	11945
4785	265903	11889
4786	265950	11833
4787	266004	11777
4788	266050	11722
4789	266094	11665
4790	266144	11610
4791	266191	11554
4792	266240	11498
4793	266286	11442
4794	266342	11386
4795	266391	11331
4796	266436	11275
4797	266479	11219
4798	266526	11163
4799	266572	11107
4800	266617	11051
4801	266662	10995
4802	266712	10939
4803	266763	10883
4804	266815	10828
4805	266859	10772
4806	266908	10716
4807	266953	10660
4808	267000	10604
4809	267046	10548
4810	267090	10492
4811	267137	10436
4812	267189	10381
4813	267245	10325
4814	267293	10269
4815	267339	10213
4816	267387	10158
4817	267432	10102
4818	267484	10046
4819	267531	9990
4820	267577	9934
4821	267620	9878
4822	267666	9823
4823	267716	9767
4824	267771	9711
4825	267818	9656
4826	267952	9603
4827	268005	9547
4828	268050	9491
4829	268102	9436
4830	268147	9380
4831	268192	9324
4832	268237	9268
4833	268286	9212
4834	268334	9157
4835	268389	9101
4836	268436	9045
4837	268493	8990
4838	268548	8934
4839	268600	8879
4840	268648	8823
4841	268696	8767
4842	268744	8712
4843	268790	8656
4844	268835	8600
4845	268885	8544
4846	268935	8489
4847	268979	8433
4848	269025	8377
4849	269072	8321
4850	269118	8266
4851	269170	8210
4852	269225	8154
4853	269276	8099
4854	269323	8043
4855	269369	7987
4856	269414	7932
4857	269460	7876
4858	269507	7820
4859	269558	7765
4860	269608	7709
4861	269655	7653
4862	269704	7598
4863	269750	7542
4864	269798	7486
4865	269844	7430
4866	269894	7375
4867	269938	7319
4868	269987	7263
4869	270035	7208
4870	270087	7152
4871	270131	7097
4872	270177	7041
4873	270226	6985
4874	270272	6930
4875	270325	6874
4876	270368	6818
4877	270413	6763
4878	270459	6707
4879	270506	6651
4880	270554	6596
4881	270600	6540
4882	270646	6484
4883	270694	6429
4884	270741	6373
4885	270788	6318
4886	270835	6262
4887	270883	6206
4888	270930	6151
4889	270975	6095
4890	271023	6039
4891	271074	5984
4892	271127	5929
4893	271178	5873
4894	271223	5817
4895	271272	5762
4896	271316	5706
4897	271363	5651
4898	271413	5595
4899	271463	5540
4900	271509	5484
4901	271561	5429
4902	271613	5373
4903	271664	5318
4904	271709	5262
4905	271758	5206
4906	271801	5151
4907	271848	5095
4908	271894	5040
4909	271940	4984
4910	271985	4929
4911	272031	4873
4912	272084	4818
4913	272132	4762
4914	272181	4707
4915	272232	4651
4916	272285	4596
4917	272331	4540
4918	272379	4485
4919	272427	4429
4920	272473	4374
4921	272518	4318
4922	272560	4263
4923	272608	4207
4924	272654	4152
4925	272703	4096
4926	272752	4041
4927	272804	3985
4928	272852	3930
4929	272900	3874
4930	273044	3820
4931	273102	3765
4932	273148	3709
4933	273191	3654
4934	273237	3598
4935	273282	3543
4936	273325	3487
4937	273374	3432
4938	273421	3376
4939	273471	3321
4940	273521	3266
4941	273567	3210
4942	273612	3155
4943	273663	3099
4944	273710	3044
4945	273760	2988
4946	273818	2933
4947	273867	2878
4948	273919	2822
4949	273966	2767
4950	274018	2711
4951	274066	2656
4952	274117	2601
4953	274168	2545
4954	274215	2490
4955	274266	2434
4956	274312	2379
4957	274356	2324
4958	274401	2268
4959	274447	2213
4960	274491	2157
4961	274536	2102
4962	274584	2047
4963	274627	1991
4964	274677	1936
4965	274729	1880
4966	274780	1825
4967	274828	1770
4968	274882	1714
4969	274934	1659
4970	274980	1604
4971	275025	1548
4972	275073	1493
4973	275119	1438
4974	275169	1382
4975	275221	1327
4976	275265	1272
4977	275314	1216
4978	275360	1161
4979	275405	1106
4980	275452	1050
4981	275497	995
4982	275544	940
4983	275588	884
4984	275642	829
4985	275688	774
4986	275735	718
4987	275780	663
4988	275831	608
4989	275876	552
4990	275930	497
4991	275984	442
4992	276029	386
4993	276077	331
4994	276123	276
4995	276170	221
4996	276214	165
4997	276264	110
4998	276314	55
4999	276361	0
