iter	MultiClass
4340	0.3633194503
4341	0.363315198
4342	0.3633113289
4343	0.3633089537
4344	0.3633045482
4345	0.3633001044
4346	0.3632978442
4347	0.3632946263
4348	0.3632912934
4349	0.3632876541
4350	0.3632838233
4351	0.3632796476
4352	0.3632755869
4353	0.3632725605
4354	0.3632694192
4355	0.3632657033
4356	0.3632631366
4357	0.3632601868
4358	0.3632564326
4359	0.3632530997
4360	0.3632493455
4361	0.3632454763
4362	0.3632416838
4363	0.3632378146
4364	0.3632345967
4365	0.3632317618
4366	0.363227433
4367	0.3632241767
4368	0.3632209971
4369	0.3632172429
4370	0.3632140249
4371	0.3632111135
4372	0.363208202
4373	0.3632044861
4374	0.363200502
4375	0.3631968244
4376	0.3631929169
4377	0.3631890094
4378	0.3631854084
4379	0.3631820755
4380	0.3631786661
4381	0.3631758695
4382	0.3631721536
4383	0.3631688208
4384	0.363164377
4385	0.3631621551
4386	0.3631592436
4387	0.3631566386
4388	0.3631535739
4389	0.3631498963
4390	0.3631470615
4391	0.3631427326
4392	0.3631394764
4393	0.3631360286
4394	0.3631331554
4395	0.3631290947
4396	0.3631263365
4397	0.363123425
4398	0.3631207817
4399	0.3631170658
4400	0.3631142693
4401	0.3631106683
4402	0.363108025
4403	0.3631051518
4404	0.3631026235
4405	0.3630999418
4406	0.3630961876
4407	0.3630943105
4408	0.3630912458
4409	0.3630887557
4410	0.3630848099
4411	0.3630809025
4412	0.3630775313
4413	0.3630750029
4414	0.3630720532
4415	0.363068184
4416	0.3630643531
4417	0.3630613651
4418	0.3630584153
4419	0.3630555421
4420	0.3630528605
4421	0.3630482252
4422	0.3630446242
4423	0.3630417894
4424	0.3630381117
4425	0.363035047
4426	0.3630322122
4427	0.3630290709
4428	0.36302524
4429	0.3630226733
4430	0.3630188042
4431	0.3630162758
4432	0.3630135559
4433	0.3630104912
4434	0.3630076947
4435	0.3630041703
4436	0.3630016802
4437	0.3629982707
4438	0.3629947847
4439	0.3629914518
4440	0.362988617
4441	0.3629847861
4442	0.362981415
4443	0.36297881
4444	0.3629760517
4445	0.3629725657
4446	0.3629698457
4447	0.3629674706
4448	0.3629638696
4449	0.3629602303
4450	0.3629579701
4451	0.3629556716
4452	0.3629518024
4453	0.3629495805
4454	0.3629458645
4455	0.3629437576
4456	0.362940578
4457	0.3629367471
4458	0.3629344103
4459	0.362930656
4460	0.362927553
4461	0.3629253694
4462	0.3629218833
4463	0.3629183206
4464	0.3629158306
4465	0.3629119231
4466	0.3629092798
4467	0.3629074027
4468	0.3629047211
4469	0.3629018479
4470	0.3628978255
4471	0.3628957569
4472	0.3628920026
4473	0.3628884016
4474	0.3628853369
4475	0.3628817742
4476	0.3628783647
4477	0.3628747254
4478	0.3628722354
4479	0.3628688642
4480	0.3628653398
4481	0.3628620836
4482	0.3628591338
4483	0.362856299
4484	0.3628537323
4485	0.3628509741
4486	0.3628481775
4487	0.362845381
4488	0.362842891
4489	0.3628405158
4490	0.362836685
4491	0.3628331223
4492	0.3628295979
4493	0.3628272993
4494	0.3628248093
4495	0.3628220511
4496	0.3628198675
4497	0.3628163048
4498	0.362814351
4499	0.3628106734
4500	0.36280826
4501	0.3628050037
4502	0.3628024754
4503	0.3627987977
4504	0.3627949669
4505	0.3627929365
4506	0.3627894121
4507	0.3627861942
4508	0.3627835509
4509	0.3627805245
4510	0.3627770384
4511	0.3627743951
4512	0.3627711006
4513	0.3627685339
4514	0.3627656608
4515	0.3627619831
4516	0.3627586503
4517	0.3627562368
4518	0.3627527891
4519	0.3627491114
4520	0.362745702
4521	0.3627433268
4522	0.3627407985
4523	0.3627380402
4524	0.3627350139
4525	0.3627324855
4526	0.3627298805
4527	0.3627272372
4528	0.3627250536
4529	0.362722372
4530	0.3627185795
4531	0.3627162426
4532	0.362712565
4533	0.3627099983
4534	0.3627070486
4535	0.3627037157
4536	0.3627003062
4537	0.3626976246
4538	0.3626949813
4539	0.3626915719
4540	0.3626891201
4541	0.3626863619
4542	0.3626834504
4543	0.3626804241
4544	0.3626775509
4545	0.3626744479
4546	0.3626708086
4547	0.3626684335
4548	0.3626656369
4549	0.3626628404
4550	0.362659316
4551	0.3626567876
4552	0.3626537613
4553	0.3626507349
4554	0.3626487428
4555	0.3626458697
4556	0.3626433796
4557	0.3626404682
4558	0.362637097
4559	0.3626347985
4560	0.3626327681
4561	0.3626296651
4562	0.3626262557
4563	0.3626238039
4564	0.3626198964
4565	0.362616487
4566	0.3626140735
4567	0.3626116601
4568	0.3626087486
4569	0.3626064501
4570	0.3626038451
4571	0.36260147
4572	0.3625987884
4573	0.3625951874
4574	0.3625927739
4575	0.3625896326
4576	0.3625871809
4577	0.3625852654
4578	0.3625832734
4579	0.3625801704
4580	0.3625767226
4581	0.3625732748
4582	0.3625704017
4583	0.3625681032
4584	0.3625652683
4585	0.3625631997
4586	0.362559522
4587	0.3625563807
4588	0.3625541971
4589	0.3625512091
4590	0.3625477613
4591	0.3625443901
4592	0.3625418618
4593	0.3625382224
4594	0.3625344299
4595	0.3625304458
4596	0.3625270746
4597	0.3625242781
4598	0.3625214433
4599	0.3625181487
4600	0.3625151606
4601	0.3625130154
4602	0.3625096825
4603	0.362506886
4604	0.3625043959
4605	0.362501178
4606	0.3624982282
4607	0.362494972
4608	0.362490873
4609	0.3624879232
4610	0.3624853182
4611	0.3624825983
4612	0.3624795719
4613	0.3624763157
4614	0.362474247
4615	0.362470148
4616	0.3624662405
4617	0.3624632908
4618	0.3624600345
4619	0.3624571614
4620	0.3624553609
4621	0.3624517599
4622	0.3624481588
4623	0.3624462051
4624	0.3624430638
4625	0.3624392712
4626	0.3624361299
4627	0.3624331419
4628	0.362430805
4629	0.3624279319
4630	0.3624250204
4631	0.3624229518
4632	0.3624203085
4633	0.3624179717
4634	0.3624154433
4635	0.3624132214
4636	0.3624109612
4637	0.3624078199
4638	0.3624047935
4639	0.3624011925
4640	0.362397783
4641	0.3623955228
4642	0.362392688
4643	0.3623906193
4644	0.3623883208
4645	0.362385371
4646	0.3623816934
4647	0.3623787436
4648	0.3623749511
4649	0.3623713884
4650	0.3623692048
4651	0.3623661401
4652	0.3623641863
4653	0.3623604704
4654	0.3623562181
4655	0.3623535748
4656	0.3623496674
4657	0.3623479435
4658	0.3623439594
4659	0.3623403584
4660	0.3623366424
4661	0.362333731
4662	0.3623302066
4663	0.3623272951
4664	0.3623248434
4665	0.3623231578
4666	0.3623205911
4667	0.3623177563
4668	0.3623154195
4669	0.3623135423
4670	0.3623112821
4671	0.3623085622
4672	0.3623049612
4673	0.3623013219
4674	0.3622977592
4675	0.3622948477
4676	0.3622920512
4677	0.3622882969
4678	0.3622862283
4679	0.3622832402
4680	0.3622804054
4681	0.3622764596
4682	0.3622733183
4683	0.3622696023
4684	0.3622668441
4685	0.3622646988
4686	0.3622610595
4687	0.362257267
4688	0.3622543172
4689	0.3622522485
4690	0.3622492605
4691	0.3622451997
4692	0.3622426331
4693	0.3622402579
4694	0.362236044
4695	0.3622335539
4696	0.3622314086
4697	0.3622286504
4698	0.3622262753
4699	0.3622235171
4700	0.3622222146
4701	0.3622195713
4702	0.3622171578
4703	0.3622146678
4704	0.3622124842
4705	0.3622108369
4706	0.3622074657
4707	0.362204018
4708	0.3622018727
4709	0.3621997274
4710	0.3621972756
4711	0.3621939045
4712	0.3621907249
4713	0.3621881582
4714	0.362186396
4715	0.3621820671
4716	0.3621781979
4717	0.3621749034
4718	0.3621715706
4719	0.3621691188
4720	0.3621656327
4721	0.3621621083
4722	0.3621591586
4723	0.3621573964
4724	0.3621541784
4725	0.3621515351
4726	0.3621500028
4727	0.3621478192
4728	0.362144065
4729	0.3621405789
4730	0.362138242
4731	0.362134756
4732	0.362131155
4733	0.3621291246
4734	0.3621268644
4735	0.3621238763
4736	0.3621211564
4737	0.3621191644
4738	0.3621158315
4739	0.362114031
4740	0.3621111578
4741	0.362108821
4742	0.3621064459
4743	0.3621045305
4744	0.3621024235
4745	0.3621002016
4746	0.362096409
4747	0.3620945702
4748	0.3620925782
4749	0.3620903946
4750	0.3620871766
4751	0.362084112
4752	0.3620800896
4753	0.3620765268
4754	0.3620746114
4755	0.3620727343
4756	0.3620707422
4757	0.3620688268
4758	0.362065877
4759	0.3620634636
4760	0.3620599775
4761	0.3620574492
4762	0.3620539248
4763	0.3620522009
4764	0.3620485999
4765	0.3620454202
4766	0.3620415511
4767	0.3620397889
4768	0.3620367242
4769	0.3620342341
4770	0.362030863
4771	0.3620275301
4772	0.3620241206
4773	0.3620220903
4774	0.3620205196
4775	0.3620174549
4776	0.3620153863
4777	0.3620120917
4778	0.3620089887
4779	0.3620067668
4780	0.3620043151
4781	0.3620023613
4782	0.3619989519
4783	0.3619968832
4784	0.3619950444
4785	0.3619914434
4786	0.3619875359
4787	0.3619847011
4788	0.3619822493
4789	0.3619804871
4790	0.3619777672
4791	0.3619742428
4792	0.3619724806
4793	0.3619694159
4794	0.3619667343
4795	0.3619636696
4796	0.3619600303
4797	0.3619577318
4798	0.3619543989
4799	0.3619507979
4800	0.3619474268
4801	0.3619449367
4802	0.3619431745
4803	0.3619411825
4804	0.3619391138
4805	0.3619370834
4806	0.3619346317
4807	0.3619319501
4808	0.3619293834
4809	0.3619270849
4810	0.3619249779
4811	0.3619213003
4812	0.3619179674
4813	0.3619152858
4814	0.3619121828
4815	0.361908352
4816	0.3619047893
4817	0.361901648
4818	0.361899541
4819	0.3618972808
4820	0.3618934499
4821	0.3618918026
4822	0.3618899638
4823	0.3618872056
4824	0.3618850986
4825	0.3618830683
4826	0.3618795439
4827	0.3618776668
4828	0.3618753299
4829	0.3618737593
4830	0.3618720737
4831	0.3618692389
4832	0.3618653697
4833	0.3618635692
4834	0.3618615388
4835	0.3618580911
4836	0.3618560224
4837	0.3618532259
4838	0.3618495099
4839	0.3618475945
4840	0.3618439935
4841	0.3618420397
4842	0.3618393964
4843	0.3618367915
4844	0.3618347228
4845	0.3618318879
4846	0.3618285168
4847	0.361826563
4848	0.3618228088
4849	0.3618193993
4850	0.3618169093
4851	0.3618149172
4852	0.3618121207
4853	0.3618101286
4854	0.361807447
4855	0.3618048037
4856	0.36180285
4857	0.3618010878
4858	0.3617982913
4859	0.3617947669
4860	0.3617931962
4861	0.3617898634
4862	0.3617872967
4863	0.3617843469
4864	0.3617826231
4865	0.3617792519
4866	0.3617776046
4867	0.3617762255
4868	0.3617734673
4869	0.3617709772
4870	0.3617690235
4871	0.3617666484
4872	0.3617632772
4873	0.3617594846
4874	0.3617559986
4875	0.3617541981
4876	0.361752206
4877	0.3617500607
4878	0.3617467279
4879	0.3617436249
4880	0.3617420159
4881	0.3617396025
4882	0.3617362696
4883	0.3617327835
4884	0.3617309064
4885	0.3617285313
4886	0.3617272671
4887	0.3617253133
4888	0.3617230914
4889	0.3617203715
4890	0.3617168854
4891	0.3617153148
4892	0.3617137824
4893	0.3617117904
4894	0.3617086491
4895	0.36170727
4896	0.3617052779
4897	0.3617023282
4898	0.3616988421
4899	0.3616957774
4900	0.3616930192
4901	0.3616912187
4902	0.3616880391
4903	0.3616859321
4904	0.3616832122
4905	0.3616804156
4906	0.3616780022
4907	0.3616754355
4908	0.3616721027
4909	0.3616699191
4910	0.3616671992
4911	0.3616648623
4912	0.3616630618
4913	0.3616601504
4914	0.3616577369
4915	0.3616558598
4916	0.3616539827
4917	0.3616514926
4918	0.3616486961
4919	0.3616466274
4920	0.3616439458
4921	0.3616411493
4922	0.3616392722
4923	0.3616358627
4924	0.361632798
4925	0.3616311507
4926	0.3616294652
4927	0.3616277413
4928	0.3616242935
4929	0.3616211905
4930	0.3616194283
4931	0.3616169382
4932	0.3616148696
4933	0.3616123795
4934	0.3616091233
4935	0.36160648
4936	0.3616039899
4937	0.3616016148
4938	0.3615995461
4939	0.3615976307
4940	0.3615939148
4941	0.3615921909
4942	0.3615895859
4943	0.3615865212
4944	0.361583648
4945	0.3615817709
4946	0.3615793192
4947	0.3615768291
4948	0.3615751818
4949	0.3615725385
4950	0.3615706614
4951	0.3615674435
4952	0.361565643
4953	0.3615628465
4954	0.3615603564
4955	0.3615590922
4956	0.3615560275
4957	0.3615534991
4958	0.3615512006
4959	0.3615482126
4960	0.3615453394
4961	0.3615423513
4962	0.3615401294
4963	0.3615369115
4964	0.3615349578
4965	0.361533502
4966	0.3615314334
4967	0.3615295946
4968	0.3615267214
4969	0.3615245378
4970	0.3615212816
4971	0.3615183701
4972	0.3615159567
4973	0.3615141945
4974	0.3615119343
4975	0.3615097507
4976	0.3615072223
4977	0.3615042343
4978	0.3615015526
4979	0.3614991392
4980	0.361497875
4981	0.3614946571
4982	0.3614920138
4983	0.361488566
4984	0.3614854247
4985	0.361482475
4986	0.3614794869
4987	0.3614771501
4988	0.3614753495
4989	0.3614725147
4990	0.3614692968
4991	0.3614665769
4992	0.3614640102
4993	0.3614611754
4994	0.3614587619
4995	0.3614556972
4996	0.3614538967
4997	0.3614517897
4998	0.3614494912
4999	0.3614463116
